,x,y,z
1192426,320145.25,6398192.630004883,69.6876
1192427,320145.75,6398192.380004883,69.6915
1192428,320146.25,6398192.130004883,69.6955
1192429,320146.75,6398191.880004883,69.6994
1192430,320147.25,6398191.630004883,69.7034
1192431,320147.0,6398193.5,69.6985
1192432,320147.75,6398194.880004883,69.7016
1192433,320147.25,6398195.130004883,69.6976
1192434,320146.25,6398195.630004883,69.6897
1192435,320146.0,6398194.0,69.6906
1192436,320146.75,6398195.380004883,69.6937
1192437,320147.75,6398191.380004883,69.7074
1192438,320148.25,6398191.130004883,69.7113
1192439,320148.75,6398190.880004883,69.7152
1192465,320148.75,6398197.880004883,69.7038
1192468,320148.5,6398196.25,69.7047
1192469,320148.25,6398194.630004883,69.7056
1192470,320148.0,6398193.0,69.7065
1192471,320148.75,6398194.380004883,69.7095
1192495,320148.5,6398230.0,70.358
1192497,320148.625,6398228.0,70.0581
1192498,320147.5,6398230.0,70.0376
1192499,320148.125,6398228.0,69.8979
1192500,320147.625,6398228.0,69.7376
1192501,320146.5,6398230.0,69.7171
1192502,320148.75,6398226.0,69.7582
1192507,320148.875,6398232.0,70.8181
1192509,320148.25,6398234.0,70.9578
1192510,320147.625,6398236.0,71.0975
1192511,320148.125,6398236.0,71.2577
1192512,320147.0,6398238.0,71.2372
1192513,320147.125,6398236.0,70.9372
1192514,320146.0,6398238.0,70.9167
1192515,320146.625,6398236.0,70.777
1192516,320146.375,6398240.0,71.3768
1192517,320146.875,6398240.0,71.537
1192518,320145.75,6398242.0,71.5165
1192519,320145.125,6398244.0,71.6561
1192520,320145.625,6398244.0,71.8163
1192521,320144.5,6398246.0,71.7958
1192522,320144.625,6398244.0,71.4959
1192523,320143.5,6398246.0,71.4753
1192524,320144.125,6398244.0,71.3357
1192525,320143.625,6398244.0,71.1754
1192526,320142.5,6398246.0,71.1548
1192527,320143.125,6398244.0,71.0152
1192528,320142.625,6398244.0,70.8549
1192529,320141.5,6398246.0,70.8344
1192530,320142.125,6398244.0,70.6947
1192531,320143.75,6398242.0,70.8755
1192532,320144.375,6398240.0,70.7358
1192533,320144.875,6398240.0,70.8961
1192534,320145.875,6398240.0,71.2166
1192535,320144.75,6398242.0,71.196
1192536,320145.375,6398240.0,71.0563
1192537,320141.625,6398244.0,70.5345
1192538,320140.5,6398246.0,70.5139
1192539,320141.125,6398244.0,70.3742
1192540,320140.625,6398244.0,70.2139
1192541,320139.5,6398246.0,70.1933
1192542,320140.125,6398244.0,70.0537
1192543,320141.75,6398242.0,70.2346
1192544,320142.375,6398240.0,70.0949
1192545,320142.875,6398240.0,70.2552
1192546,320139.625,6398244.0,69.8934
1192547,320138.5,6398246.0,69.8729
1192548,320139.125,6398244.0,69.7332
1192549,320138.625,6398244.0,69.573
1192550,320137.5,6398246.0,69.5524
1192551,320139.75,6398242.0,69.5936
1192552,320140.875,6398240.0,69.6142
1192553,320142.0,6398238.0,69.6348
1192554,320143.125,6398236.0,69.6553
1192555,320144.25,6398234.0,69.6759
1192556,320145.375,6398232.0,69.6965
1192557,320143.625,6398236.0,69.8156
1192558,320144.125,6398236.0,69.9758
1192559,320143.0,6398238.0,69.9552
1192560,320140.75,6398242.0,69.914
1192561,320141.375,6398240.0,69.7744
1192562,320141.875,6398240.0,69.9346
1192563,320148.375,6398232.0,70.6579
1192564,320147.25,6398234.0,70.6373
1192565,320146.125,6398236.0,70.6167
1192566,320147.875,6398232.0,70.4977
1192567,320147.375,6398232.0,70.3374
1192568,320145.0,6398238.0,70.5962
1192569,320143.875,6398240.0,70.5756
1192570,320142.75,6398242.0,70.555
1192571,320143.375,6398240.0,70.4154
1192572,320144.0,6398238.0,70.2757
1192573,320144.625,6398236.0,70.1361
1192574,320145.25,6398234.0,69.9964
1192575,320145.875,6398232.0,69.8567
1192576,320146.375,6398232.0,70.017
1192577,320146.875,6398232.0,70.1772
1192578,320145.625,6398236.0,70.4565
1192579,320145.125,6398236.0,70.2963
1192580,320146.25,6398234.0,70.3169
1192611,320145.25,6398249.75,71.9644
1192612,320145.0,6398249.5,71.9139
1192613,320145.25,6398249.25,71.9704
1192614,320145.25,6398248.75,71.9764
1192615,320145.0,6398248.5,71.926
1192616,320145.25,6398248.25,71.9825
1192617,320145.5,6398249.0,72.0269
1192618,320145.75,6398248.75,72.0833
1192619,320145.75,6398249.25,72.0773
1192620,320145.25,6398247.75,71.9885
1192621,320145.0,6398247.5,71.938
1192622,320145.25,6398247.25,71.9945
1192623,320145.25,6398246.75,72.0005
1192624,320145.0,6398246.5,71.95
1192625,320145.25,6398246.25,72.0065
1192626,320145.5,6398247.0,72.0509
1192627,320145.75,6398246.75,72.1074
1192628,320145.75,6398247.25,72.1014
1192629,320146.0,6398247.5,72.1519
1192630,320146.25,6398247.25,72.2084
1192631,320146.25,6398247.75,72.2023
1192632,320146.5,6398248.0,72.2528
1192633,320146.75,6398247.75,72.3092
1192634,320146.75,6398248.25,72.3032
1192635,320146.25,6398248.25,72.1963
1192636,320146.25,6398248.75,72.1903
1192637,320146.0,6398248.5,72.1398
1192638,320145.5,6398248.0,72.0389
1192639,320145.75,6398247.75,72.0954
1192640,320145.75,6398248.25,72.0894
1192641,320147.0,6398248.5,72.3537
1192642,320147.25,6398248.25,72.4102
1192643,320147.25,6398248.75,72.4042
1192644,320147.5,6398249.0,72.4547
1192645,320147.75,6398248.75,72.5111
1192646,320147.75,6398249.25,72.5051
1192647,320147.25,6398249.25,72.3982
1192648,320147.25,6398249.75,72.3922
1192649,320147.0,6398249.5,72.3417
1192650,320148.0,6398249.5,72.5556
1192651,320148.25,6398249.25,72.612
1192652,320148.25,6398249.75,72.606
1192654,320148.75,6398249.75,72.713
1192668,320147.75,6398249.75,72.4991
1192672,320145.75,6398249.75,72.0713
1192673,320146.0,6398249.5,72.1278
1192676,320146.25,6398249.25,72.1843
1192677,320146.5,6398249.0,72.2408
1192678,320146.75,6398248.75,72.2972
1192679,320146.75,6398249.25,72.2912
1192680,320146.75,6398249.75,72.2852
1192686,320146.25,6398249.75,72.1783
1192711,320141.0,6398249.5,70.632
1192712,320140.5,6398249.0,70.4778
1192713,320140.0,6398248.5,70.3236
1192714,320139.5,6398248.0,70.1694
1192715,320140.5,6398248.5,70.4838
1192716,320140.5,6398248.0,70.4899
1192717,320141.0,6398248.5,70.6441
1192718,320139.0,6398247.5,70.0151
1192719,320138.5,6398247.0,69.8609
1192720,320138.0,6398246.5,69.7066
1192721,320138.5,6398246.5,69.8669
1192722,320139.0,6398246.5,70.0271
1192723,320139.5,6398246.5,70.1873
1192724,320140.0,6398246.5,70.3476
1192725,320140.5,6398246.5,70.5079
1192726,320141.0,6398246.5,70.6681
1192727,320140.5,6398247.0,70.5018
1192728,320141.0,6398247.5,70.6561
1192729,320140.5,6398247.5,70.4958
1192730,320139.5,6398247.5,70.1754
1192731,320139.5,6398247.0,70.1814
1192732,320140.0,6398247.5,70.3356
1192733,320141.5,6398246.5,70.8283
1192734,320142.0,6398246.5,70.9886
1192735,320142.5,6398246.5,71.1488
1192736,320143.0,6398246.5,71.3091
1192737,320142.5,6398247.0,71.1428
1192738,320143.0,6398247.5,71.297
1192739,320142.5,6398247.5,71.1368
1192740,320143.5,6398246.5,71.4693
1192741,320144.0,6398246.5,71.6295
1192742,320144.5,6398246.5,71.7898
1192743,320144.5,6398247.0,71.7838
1192744,320144.5,6398247.5,71.7778
1192745,320144.5,6398248.0,71.7717
1192746,320144.5,6398248.5,71.7657
1192747,320144.5,6398249.0,71.7597
1192748,320144.5,6398249.5,71.7537
1192749,320144.0,6398248.5,71.6055
1192750,320143.5,6398248.5,71.4452
1192751,320143.5,6398248.0,71.4512
1192752,320143.5,6398247.0,71.4633
1192753,320144.0,6398247.5,71.6175
1192754,320143.5,6398247.5,71.4573
1192755,320141.5,6398249.5,70.7923
1192756,320141.5,6398249.0,70.7983
1192757,320141.5,6398248.5,70.8043
1192758,320142.0,6398249.5,70.9525
1192759,320142.5,6398249.5,71.1128
1192760,320141.5,6398248.0,70.8103
1192761,320141.5,6398247.5,70.8163
1192762,320141.5,6398247.0,70.8223
1192763,320142.0,6398247.5,70.9765
1192764,320142.5,6398248.0,71.1308
1192765,320143.0,6398248.5,71.285
1192766,320143.5,6398249.0,71.4392
1192767,320144.0,6398249.5,71.5934
1192768,320143.5,6398249.5,71.4332
1192769,320143.0,6398249.5,71.273
1192770,320142.0,6398248.5,70.9646
1192771,320142.5,6398248.5,71.1248
1192772,320142.5,6398249.0,71.1188
1200887,320148.0,6397885.25,58.0443
1200888,320148.0,6397883.5,57.9608
1200889,320147.0,6397883.75,57.8177
1200890,320146.0,6397885.75,57.758
1200891,320146.0,6397884.0,57.6745
1200892,320148.0,6397881.75,57.8773
1200893,320148.0,6397880.0,57.7938
1200937,320145.5,6397864.0,57.866
1200938,320146.5,6397862.0,57.9256
1200939,320144.0,6397860.0,57.8502
1200940,320140.5,6397860.0,57.7152
1200941,320141.5,6397858.0,57.7748
1200942,320139.0,6397856.0,57.6995
1200943,320135.5,6397856.0,57.5645
1200944,320136.5,6397854.0,57.6241
1200945,320142.5,6397856.0,57.8345
1200946,320143.5,6397854.0,57.8941
1200947,320146.0,6397856.0,57.9695
1200949,320147.5,6397860.0,57.9852
1200950,320148.5,6397858.0,58.0448
1200952,320148.5,6397872.0,57.8974
1200953,320147.5,6397874.0,57.8377
1200954,320146.5,6397876.0,57.7781
1200955,320145.0,6397872.0,57.7624
1200956,320141.5,6397872.0,57.6274
1200957,320142.5,6397870.0,57.687
1200958,320145.5,6397878.0,57.7185
1200959,320144.5,6397880.0,57.6589
1200960,320143.5,6397882.0,57.5992
1200961,320141.0,6397880.0,57.5238
1200962,320138.5,6397878.0,57.4485
1200963,320136.0,6397876.0,57.3731
1200964,320133.5,6397874.0,57.2977
1200965,320131.0,6397872.0,57.2224
1200966,320128.5,6397870.0,57.147
1200967,320134.5,6397872.0,57.3574
1200968,320135.5,6397870.0,57.417
1200969,320138.0,6397872.0,57.4924
1200970,320143.0,6397876.0,57.6431
1200971,320139.5,6397876.0,57.5081
1200972,320140.5,6397874.0,57.5677
1200973,320126.0,6397868.0,57.0717
1200974,320123.5,6397866.0,56.9963
1200975,320121.0,6397864.0,56.921
1200976,320118.5,6397862.0,56.8456
1200977,320124.5,6397864.0,57.056
1200978,320125.5,6397862.0,57.1156
1200979,320128.0,6397864.0,57.1909
1200980,320116.0,6397860.0,56.7702
1200981,320113.5,6397858.0,56.6949
1200982,320111.0,6397856.0,56.6195
1200983,320108.5,6397854.0,56.5441
1200984,320114.5,6397856.0,56.7545
1200985,320115.5,6397854.0,56.8141
1200986,320118.0,6397856.0,56.8895
1200987,320121.5,6397856.0,57.0245
1200988,320122.5,6397854.0,57.0841
1200989,320125.0,6397856.0,57.1595
1200990,320128.5,6397856.0,57.2945
1200991,320129.5,6397854.0,57.3541
1200992,320132.0,6397856.0,57.4295
1200993,320127.5,6397858.0,57.2348
1200994,320130.0,6397860.0,57.3102
1200995,320126.5,6397860.0,57.1752
1200996,320119.5,6397860.0,56.9052
1200997,320120.5,6397858.0,56.9649
1200998,320123.0,6397860.0,57.0402
1200999,320147.0,6397868.0,57.8816
1201000,320143.5,6397868.0,57.7467
1201001,320140.0,6397868.0,57.6116
1201002,320144.5,6397866.0,57.8063
1201003,320142.0,6397864.0,57.7309
1201004,320136.5,6397868.0,57.4766
1201005,320133.0,6397868.0,57.3416
1201006,320129.5,6397868.0,57.2066
1201007,320130.5,6397866.0,57.2663
1201008,320131.5,6397864.0,57.326
1201009,320132.5,6397862.0,57.3856
1201010,320133.5,6397860.0,57.4452
1201011,320134.5,6397858.0,57.5049
1201012,320137.0,6397860.0,57.5802
1201013,320139.5,6397862.0,57.6556
1201014,320137.5,6397866.0,57.5363
1201015,320135.0,6397864.0,57.4609
1201016,320138.5,6397864.0,57.5959
1201020,320148.5,6397852.0,58.0915
1201024,320145.0,6397852.0,57.9565
1201025,320141.5,6397852.0,57.8215
1201026,320138.0,6397852.0,57.6865
1201027,320134.5,6397852.0,57.5515
1201043,320131.0,6397852.0,57.4165
1201044,320127.5,6397852.0,57.2815
1201045,320124.0,6397852.0,57.1465
1201046,320120.5,6397852.0,57.0115
1201050,320117.0,6397852.0,56.8765
1201051,320113.5,6397852.0,56.7415
1201052,320110.0,6397852.0,56.6065
1201447,320148.5,6397887.0,58.0321
1201448,320148.0,6397886.75,57.9772
1201452,320147.5,6397886.5,57.9224
1201453,320147.0,6397886.25,57.8676
1201454,320146.5,6397886.0,57.8128
1201455,320147.5,6397885.75,57.9559
1201456,320148.5,6397885.5,58.0991
1201464,320148.5,6397886.25,58.0656
1203260,320148.75,6397953.75,60.9407
1203262,320148.25,6397951.25,60.5448
1203263,320146.25,6397951.25,60.2166
1203264,320147.0,6397950.0,60.1828
1203276,320148.25,6397961.25,61.8002
1203280,320148.5,6397967.5,62.6258
1203281,320147.25,6397966.25,62.2638
1203282,320146.0,6397965.0,61.9018
1203283,320144.75,6397963.75,61.5397
1203284,320143.5,6397962.5,61.1777
1203285,320142.25,6397961.25,60.8157
1203286,320141.0,6397960.0,60.4537
1203287,320144.25,6397961.25,61.1439
1203288,320145.0,6397960.0,61.11
1203289,320146.25,6397961.25,61.4721
1203290,320148.75,6397963.75,62.1961
1203291,320146.75,6397963.75,61.8679
1203292,320147.5,6397962.5,61.8341
1203293,320139.75,6397958.75,60.0916
1203294,320138.5,6397957.5,59.7296
1203295,320137.25,6397956.25,59.3675
1203296,320136.0,6397955.0,59.0055
1203297,320139.25,6397956.25,59.6957
1203298,320140.0,6397955.0,59.6618
1203299,320141.25,6397956.25,60.0239
1203300,320134.75,6397953.75,58.6434
1203301,320133.5,6397952.5,58.2814
1203302,320132.25,6397951.25,57.9194
1203303,320131.0,6397950.0,57.5574
1203304,320134.25,6397951.25,58.2476
1203305,320135.0,6397950.0,58.2137
1203306,320136.25,6397951.25,58.5758
1203307,320138.25,6397951.25,58.9039
1203308,320139.0,6397950.0,58.8701
1203309,320140.25,6397951.25,59.2321
1203310,320142.25,6397951.25,59.5603
1203311,320143.0,6397950.0,59.5264
1203312,320144.25,6397951.25,59.8885
1203313,320141.5,6397952.5,59.5941
1203314,320142.75,6397953.75,59.9562
1203315,320140.75,6397953.75,59.628
1203316,320136.75,6397953.75,58.9716
1203317,320137.5,6397952.5,58.9378
1203318,320138.75,6397953.75,59.2998
1203321,320147.75,6397958.75,61.4043
1203324,320145.75,6397958.75,61.0762
1203325,320143.75,6397958.75,60.748
1203326,320141.75,6397958.75,60.4198
1203327,320142.5,6397957.5,60.3859
1203328,320143.25,6397956.25,60.3521
1203329,320144.0,6397955.0,60.3182
1203330,320144.75,6397953.75,60.2843
1203331,320145.5,6397952.5,60.2505
1203332,320146.75,6397953.75,60.6125
1203333,320148.0,6397955.0,60.9745
1203334,320146.5,6397957.5,61.0423
1203335,320145.25,6397956.25,60.6802
1203336,320147.25,6397956.25,61.0084
1203344,320148.5,6397949.0,60.3337
1203345,320146.5,6397949.0,60.0055
1203359,320144.5,6397949.0,59.6773
1203360,320142.5,6397949.0,59.3492
1203361,320140.5,6397949.0,59.021
1203362,320138.5,6397949.0,58.6928
1203363,320142.0,6397948.0,59.1719
1203364,320141.5,6397947.0,58.9946
1203365,320143.5,6397947.0,59.3228
1203366,320136.5,6397949.0,58.3646
1203367,320134.5,6397949.0,58.0365
1203368,320132.5,6397949.0,57.7083
1203369,320134.0,6397948.0,57.8592
1203370,320135.5,6397947.0,58.0101
1203371,320137.0,6397946.0,58.161
1203372,320138.5,6397945.0,58.3119
1203373,320140.0,6397944.0,58.4628
1203374,320141.5,6397943.0,58.6137
1203375,320140.5,6397945.0,58.6401
1203376,320142.5,6397945.0,58.9682
1203377,320141.0,6397946.0,58.8173
1203378,320138.0,6397948.0,58.5155
1203379,320137.5,6397947.0,58.3382
1203380,320139.5,6397947.0,58.6664
1203381,320143.0,6397942.0,58.7645
1203382,320144.5,6397941.0,58.9154
1203383,320146.0,6397940.0,59.0663
1203384,320147.5,6397939.0,59.2172
1203385,320146.5,6397941.0,59.2436
1203386,320148.5,6397941.0,59.5717
1203387,320147.0,6397942.0,59.4209
1203403,320146.0,6397948.0,59.8282
1203404,320145.5,6397947.0,59.6509
1203405,320145.0,6397946.0,59.4737
1203406,320147.5,6397947.0,59.9791
1203408,320144.5,6397945.0,59.2964
1203409,320144.0,6397944.0,59.1191
1203410,320143.5,6397943.0,58.9418
1203411,320145.5,6397943.0,59.27
1203412,320147.5,6397943.0,59.5981
1203418,320146.5,6397945.0,59.6245
1203419,320148.0,6397944.0,59.7754
1203420,320148.5,6397945.0,59.9527
1203533,320148.5,6397990.5,64.3414
1203534,320148.75,6397990.75,64.4379
1203535,320146.75,6397991.75,64.3153
1203536,320148.25,6397990.25,64.245
1203537,320146.25,6397991.25,64.1224
1203538,320148.0,6397990.0,64.1486
1203539,320147.75,6397989.75,64.0522
1203540,320145.75,6397990.75,63.9296
1203541,320147.5,6397989.5,63.9558
1203542,320147.25,6397989.25,63.8593
1203543,320145.25,6397990.25,63.7367
1203544,320147.0,6397989.0,63.7629
1203551,320145.0,6397993.0,64.2891
1203552,320145.25,6397993.25,64.3855
1203553,320143.25,6397994.25,64.2629
1203554,320141.5,6397995.5,64.2367
1203555,320141.75,6397995.75,64.3331
1203556,320139.75,6397996.75,64.2105
1203557,320141.25,6397995.25,64.1403
1203558,320139.25,6397996.25,64.0176
1203559,320141.0,6397995.0,64.0438
1203560,320138.0,6397998.0,64.1843
1203561,320138.25,6397998.25,64.2807
1203562,320136.25,6397999.25,64.1581
1203563,320134.5,6398000.5,64.132
1203564,320134.75,6398000.75,64.2284
1203565,320134.25,6398000.25,64.0355
1203566,320134.0,6398000.0,63.9391
1203567,320133.75,6397999.75,63.8427
1203568,320133.5,6397999.5,63.7463
1203569,320133.25,6397999.25,63.6498
1203570,320133.0,6397999.0,63.5534
1203571,320135.25,6397998.25,63.7724
1203572,320137.0,6397997.0,63.7986
1203573,320137.25,6397997.25,63.895
1203574,320137.75,6397997.75,64.0879
1203575,320135.75,6397998.75,63.9653
1203576,320137.5,6397997.5,63.9915
1203577,320132.75,6397998.75,63.457
1203578,320132.5,6397998.5,63.3605
1203579,320132.25,6397998.25,63.2641
1203580,320132.0,6397998.0,63.1677
1203581,320134.25,6397997.25,63.3867
1203582,320136.0,6397996.0,63.4129
1203583,320136.25,6397996.25,63.5093
1203584,320131.75,6397997.75,63.0713
1203585,320131.5,6397997.5,62.9748
1203586,320131.25,6397997.25,62.8784
1203587,320131.0,6397997.0,62.782
1203588,320133.25,6397996.25,63.001
1203589,320135.0,6397995.0,63.0272
1203590,320135.25,6397995.25,63.1236
1203591,320137.25,6397994.25,63.2462
1203592,320139.0,6397993.0,63.2724
1203593,320139.25,6397993.25,63.3689
1203594,320141.25,6397992.25,63.4915
1203595,320143.0,6397991.0,63.5177
1203596,320143.25,6397991.25,63.6141
1203597,320139.5,6397993.5,63.4653
1203598,320139.75,6397993.75,63.5617
1203599,320137.75,6397994.75,63.4391
1203600,320133.75,6397996.75,63.1939
1203601,320135.5,6397995.5,63.2201
1203602,320135.75,6397995.75,63.3165
1203603,320144.75,6397992.75,64.1926
1203604,320142.75,6397993.75,64.07
1203605,320140.75,6397994.75,63.9474
1203606,320144.5,6397992.5,64.0962
1203607,320144.25,6397992.25,63.9998
1203608,320138.75,6397995.75,63.8248
1203609,320136.75,6397996.75,63.7022
1203610,320134.75,6397997.75,63.5796
1203611,320136.5,6397996.5,63.6058
1203612,320138.25,6397995.25,63.6319
1203613,320140.0,6397994.0,63.6581
1203614,320141.75,6397992.75,63.6843
1203615,320143.5,6397991.5,63.7105
1203616,320143.75,6397991.75,63.807
1203617,320144.0,6397992.0,63.9034
1203618,320140.5,6397994.5,63.851
1203619,320140.25,6397994.25,63.7545
1203620,320142.25,6397993.25,63.8772
1203628,320148.25,6397987.25,63.7855
1203629,320146.25,6397988.25,63.6629
1203631,320148.75,6397984.75,63.7083
1203643,320144.25,6397989.25,63.5403
1203644,320142.25,6397990.25,63.4177
1203645,320140.25,6397991.25,63.2951
1203646,320138.25,6397992.25,63.1724
1203647,320141.5,6397989.5,63.3177
1203648,320140.75,6397988.75,63.2178
1203649,320142.75,6397987.75,63.3404
1203650,320136.25,6397993.25,63.0499
1203651,320134.25,6397994.25,62.9272
1203652,320132.25,6397995.25,62.8046
1203653,320133.5,6397993.5,62.8273
1203654,320134.75,6397991.75,62.8499
1203655,320136.0,6397990.0,62.8726
1203656,320137.25,6397988.25,62.8952
1203657,320138.5,6397986.5,62.9179
1203658,320139.75,6397984.75,62.9405
1203659,320139.25,6397987.25,63.0178
1203660,320141.25,6397986.25,63.1404
1203661,320140.0,6397988.0,63.1178
1203662,320137.5,6397991.5,63.0725
1203663,320136.75,6397990.75,62.9725
1203664,320138.75,6397989.75,63.0951
1203665,320141.0,6397983.0,62.9632
1203666,320142.25,6397981.25,62.9858
1203667,320143.5,6397979.5,63.0085
1203668,320144.75,6397977.75,63.0312
1203669,320144.25,6397980.25,63.1085
1203670,320146.25,6397979.25,63.231
1203671,320145.0,6397981.0,63.2084
1203672,320146.0,6397976.0,63.0538
1203673,320147.25,6397974.25,63.0764
1203674,320148.5,6397972.5,63.099
1203683,320148.25,6397978.25,63.3537
1203684,320146.75,6397976.75,63.1537
1203685,320148.75,6397975.75,63.2764
1203686,320147.5,6397977.5,63.2537
1203687,320145.5,6397987.5,63.563
1203688,320144.75,6397986.75,63.463
1203689,320144.0,6397986.0,63.363
1203690,320146.75,6397985.75,63.5856
1203691,320148.0,6397984.0,63.6083
1203692,320143.25,6397985.25,63.263
1203693,320142.5,6397984.5,63.1631
1203694,320141.75,6397983.75,63.0631
1203695,320143.75,6397982.75,63.1857
1203696,320145.75,6397981.75,63.3083
1203697,320147.75,6397980.75,63.431
1203702,320145.25,6397984.25,63.3857
1203703,320146.5,6397982.5,63.4083
1203704,320147.25,6397983.25,63.5083
1203726,320148.5,6398018.0,65.067
1203727,320146.5,6398018.5,64.9216
1203728,320147.0,6398017.5,64.8884
1203751,320147.5,6398027.0,65.6896
1203752,320146.0,6398026.5,65.511
1203753,320144.5,6398026.0,65.3324
1203754,320143.0,6398025.5,65.1538
1203755,320146.5,6398025.5,65.4779
1203756,320147.0,6398024.5,65.4447
1203757,320148.5,6398025.0,65.6233
1203761,320141.5,6398025.0,64.9752
1203762,320140.0,6398024.5,64.7966
1203763,320138.5,6398024.0,64.618
1203764,320137.0,6398023.5,64.4394
1203765,320140.5,6398023.5,64.7635
1203766,320141.0,6398022.5,64.7303
1203767,320142.5,6398023.0,64.9089
1203768,320135.5,6398023.0,64.2608
1203769,320134.0,6398022.5,64.0822
